ID	GSM53276	GSM53277	GSM53278	GSM53279	GSM53280	GSM53281	GSM53282	GSM53283	GSM53274	GSM53268	GSM53269	GSM53270	GSM53271	GSM53272	GSM53273	GSM53275
St3gal3	5.21688270684923	5.05296764347807	5.3965502577775	3.94440049595716	7.7342144552322	5.85988809918467	7.61405911783337	5.2402884486618	5.59467915335344	6.8779342084417	8.30210046821936	7.87790308169269	8.2461758580273	8.27459485717025	6.31267848905327	8.21426360562417
Bpifb3	5.919626256821	6.4955198817449	5.919626256821	7.14115738301653	6.95829288158705	5.55024543959133	5.61057906329014	5.87211814320913	5.15179907849625	6.21282909067361	4.8127744455924	6.5612803662687	6.00227510879843	5.72018768373767	4.46905946890585	5.45856540736039
Crygc	6.44448671841586	6.48807767204923	6.71827497973561	6.50777557270071	6.35965217069074	6.62606974511057	6.5612803662687	6.2431985917641	7.22525324386347	6.44162826412047	7.17402386052785	7.77595089380336	6.72112037659085	7.24742952755268	6.46603085962396	7.56234230852319
Mmrn1	7.26832058652233	6.16689703674115	5.17743401996806	7.37582975370287	7.93651722369573	6.80840218350837	7.77042116761938	7.75764236071834	8.48983418196222	6.47245407068677	7.27965516006593	7.61234807131018	7.71201887620815	6.67604668393168	6.91520265431369	5.91194951794903
Fat2	7.13645222218692	6.42688981127933	7.55368433466953	7.32185135068616	8.06140405821421	7.55593894470712	6.38444428341489	7.61804203324068	5.9471866941283	6.31785494059928	6.51379587414384	8.32698653811588	8.19917426426579	6.08703488580928	8.51776907664782	6.65014887542746
Foxa1	7.37345979730986	5.96396732796017	5.12544178601227	7.76706364175333	6.45316292983525	6.85484278743438	6.96391050465805	7.9467561802146	6.88978556127243	5.33421835033914	6.77233762918468	7.50840957852568	6.80263348099157	4.70469850938426	4.86796111360287	6.85219880131888
Krt4	7.58952515322345	7.21024093940768	6.99904356410205	7.08129075904919	6.68746479772823	6.96391050465805	7.13086475700153	6.93162092614262	6.20244321587367	6.32042066801743	6.25940980727959	6.6906678248647	6.81791935032518	7.09583795996098	6.92404943509628	6.29277039865637
Cd8a	6.23104164236537	5.25183767975596	9.20009942313437	7.74076395827615	6.04816865647417	5.84776500474186	6.22060218281531	6.37827673512643	8.76837461756459	7.05949155614141	6.33134698472677	5.75150108389803	5.9471866941283	7.39091937564905	6.45025393121959	6.38444428341489
Sema3a	5.16110964467818	5.4041377064127	3.93093685099509	4.20640643723667	4.88444258244917	6.90808733990259	4.68941990404544	4.92742206488926	3.59629742846603	7.72939658778715	5.45446244768327	5.55335231495259	5.05296764347807	6.24914645894016	5.0021554490272	5.28900692727018
Nudt1	6.22757716523087	5.79811339421893	7.35680801408846	6.41760319028621	6.18408613185361	7.08800699470958	7.07011058740592	6.38444428341489	7.17598914945931	6.1636346442956	6.5169563663558	6.39964890945362	6.92404943509628	7.25756847494005	6.8214077216622	5.48229097371214
Scube3	4.95314730565053	7.38834361762587	7.58221330991912	6.1400729787347	5.88325586568577	6.59917538781787	6.65344900706149	8.50020798024888	8.0740923032715	7.30240130417348	7.01155660208217	8.04220623388719	7.48822416640908	6.81791935032518	8.29775379344469	6.8214077216622
Tlr4	7.06701549971082	5.31233668305695	5.04866277786464	7.8734489413709	4.81676880199327	7.92771745015129	7.12127325272839	6.062333992151	3.78745113488495	7.54006773291228	7.14354003770962	6.94728363328878	7.62090599303303	6.88978556127243	4.86171365701326	5.50191840215749
Gucy2f	7.34979033893822	6.09038954032097	5.89763416217077	7.55822444359383	7.30648281815067	8.33224125861719	4.73972223398326	6.23391087593868	5.35609795389918	5.72354489946096	8.13881688108694	7.2746343547021	6.16143772938209	6.97258015903758	7.66479199250608	5.19247964181795
Aqp8	8.35430370415073	5.81916905971815	5.79122951572825	8.08541706504456	6.32706470447749	6.91520265431369	6.1636346442956	7.40568661216876	6.82355520091122	7.03640680439826	5.95724721677229	6.59043146774027	5.57035130193827	7.29096251889792	6.61669246904355	5.67738211213923
Sstr5	7.23667734683778	6.92049404083105	8.26203446224048	6.36968638741875	8.09247159155514	8.81618608739039	7.97049224763336	5.55024543959133	8.25973296957477	6.32388922408482	6.31267848905327	6.44716158289467	6.34879244050175	7.80857431567239	6.00909313012004	7.17402386052785
Nppb	7.22781370344162	7.19426029853537	7.24188902841159	7.48281999413873	7.09583795996098	7.06701549971082	6.46287696833974	5.71645167946078	5.99556312691963	7.41109536430012	7.50840957852568	7.80327003842015	6.84369705962037	6.85219880131888	7.96809998429939	5.59817261185332
Oxt	6.10131385106627	6.08158343879732	7.06329055544679	7.11886906914011	7.63387065247228	8.2806976050939	7.47740914042284	8.47656898201811	7.94409831327124	5.74728813974891	8.10978356664859	5.79811339421893	6.57068172107938	6.31514887141247	6.70008847222774	6.94490498375862
Cebpe	7.14115738301653	7.52681933377328	7.02383429082948	6.97599080974685	6.59043146774027	6.65344900706149	6.66263946416118	7.27193294029652	6.64127301495832	6.76167801613795	5.9471866941283	6.3371614957562	6.2732972245979	6.45025393121959	7.31581568881891	6.09802123533908
Abcb11	7.24942526086347	7.97270337819349	9.41266760732382	9.27611311170333	8.06997192816886	6.06994645801986	6.86716443420307	6.49283715109731	6.46287696833974	7.24942526086347	7.90694441323503	7.7486763181885	6.8284536586972	6.86436096524794	6.78213948060028	5.89763416217077
LOC102553736	6.98031855892538	7.45969754592172	6.85219880131888	7.28261981796224	6.25329712034269	7.50580690743618	7.42494428540972	5.31233668305695	6.72112037659085	5.1718202998103	7.67905051806061	7.65714749753255	7.47521359943518	7.72037658897966	7.94140919924434	7.34979033893822
Obp3	7.39926780777316	5.03189226296419	8.08171189558167	7.98291558283628	8.14251782535782	7.94409831327124	6.61669246904355	6.57590888764589	5.73773594944489	7.493492592162	5.0942972762855	4.03392975027392	7.15641313203971	6.59576235487839	7.87790308169269	7.51791249432737
Sult2a1	7.52483334185853	7.81628787409422	7.81800422384615	7.79580709155275	7.24188902841159	6.07290937994644	4.060292587165	7.4704166705763	8.2409732017183	5.55024543959133	6.03083716355733	7.03168417954087	3.54699558786066	7.74666631436777	7.55083103988882	7.24188902841159
Galr2	6.94074112425127	6.75388003869409	6.96039888260384	6.96039888260384	6.91761031408958	6.70317889314477	6.84369705962037	7.04407573784054	6.86716443420307	6.66507287795564	6.91294813004712	6.40772556778708	6.48232298591773	6.5679644627705	6.86436096524794	6.52885852484909
Kbtbd3	5.81584739685232	5.78155083664561	6.88683795263008	5.50499591855	5.37742243908446	8.56864531825759	5.95724721677229	8.76041538222464	3.664787939891	5.71249599106297	7.73757373634228	8.34451177930459	8.12398095763688	7.76706364175333	5.49261765751447	5.68675644309578
Epcam	8.27280193515328	6.43578284638931	6.75641849791162	8.16810159823712	7.80040360534503	7.12506081167259	7.35935512519452	7.85053657791362	5.12544178601227	7.32422779845487	7.60026339178967	4.87967345317805	4.529831219477	6.75955550593355	7.28261981796224	7.30648281815067
Sele	7.65526695051725	5.64887899771972	6.91294813004712	5.48651674695893	5.44705053341205	6.18669023193346	6.52300408106416	7.51049015865649	8.56864531825759	7.32659124344162	5.42843187160537	5.79122951572825	7.93227698565813	8.52143185754303	5.97394197881803	8.05720420058075
Vom1r101	6.76986210754248	6.16143772938209	7.00680681646635	7.04678080636419	6.79932487877835	6.68475273207422	5.4734224499088	6.94074112425127	8.43738946375287	5.92685764097557	5.46356802135277	7.01155660208217	7.50840957852568	7.35680801408846	7.03168417954087	7.47978599633871
P2rx7	7.08800699470958	7.65902736177415	6.23391087593868	7.74666631436777	7.25473859826393	6.72360643141817	7.16260007247382	7.28863032677021	4.68325655430941	6.88683795263008	5.36094240497033	7.28544897784855	5.78732345035727	7.07281226081441	5.57389175360127	7.63603601923058
Faslg	6.87251544088357	7.11616909343055	6.0124098227484	6.45316292983525	9.55708143477058	6.1636346442956	6.14672191009126	6.70008847222774	7.55083103988882	6.74246581775507	6.28375246779092	6.84937926138406	6.73681980221804	5.94128352235895	6.88371334690242	6.73335844749791
Klk1c10	6.18912067961326	6.88032512331675	5.4041377064127	5.92387808430262	6.70317889314477	6.4326999904049	7.39091937564905	6.29569125659126	6.37827673512643	7.004069932668	7.09079568068022	5.88325586568577	6.71827497973561	6.79083599958155	7.19186319372169	7.00680681646635
Jph2	6.5679644627705	6.97805093554387	6.20244321587367	7.29990835485373	6.22757716523087	6.59309530335756	7.33534419195401	6.25586106715634	4.8357780101892	6.30935278330328	6.47714723347088	7.26553770027022	6.78833777327316	7.52251528665171	6.89785259707283	7.08800699470958
Edn2	7.91818435173678	7.83280112424433	6.47450062749623	8.30602296171583	7.29670938557994	7.68484410150983	7.27193294029652	9.42699049891971	4.95314730565053	7.51791249432737	6.01978176970703	4.89482125301352	7.06329055544679	7.40383524548338	6.46287696833974	7.35431067852217
Sfrp4	5.73112471831712	6.92923525699439	6.45578651330507	7.42494428540972	6.32388922408482	6.67604668393168	6.65014887542746	6.89480294343123	8.80310370241616	6.84937926138406	5.77448814123544	8.33515426088813	6.49283715109731	7.75531890432122	6.39964890945362	6.47979495471475
Pgc	7.02383429082948	5.28358270967741	7.10578842223312	7.10758232707444	6.59576235487839	7.31919817143488	6.79388144372926	7.07011058740592	6.51013988959718	6.70657927386204	6.70008847222774	6.60141482131565	7.89378741340899	6.04037705311929	6.79690237785883	7.01155660208217
Star	7.5349688340365	6.83793362277742	6.96391050465805	5.85988809918467	6.19282976344485	7.14115738301653	6.59043146774027	7.95853744189392	7.72939658778715	6.31514887141247	6.52020708111499	6.39039972355662	6.08158343879732	6.59309530335756	8.00085240564242	7.84107333571693
Bpifb4	6.31267848905327	6.74735985441998	6.20701629617831	7.21587716463122	6.41144054047674	5.18702405300182	5.9436827764019	6.68475273207422	5.82923656889985	5.90769925101327	5.70311926669214	7.16860101042675	7.80857431567239	7.19633038017544	6.39039972355662	6.87251544088357
Omp	6.26640179101129	5.92387808430262	6.71608020118996	6.52885852484909	6.51379587414384	6.50777557270071	7.49581924439866	7.36596286092445	8.22025790654201	6.58729305550792	6.36430321460939	6.74735985441998	6.70657927386204	7.7342144552322	7.08129075904919	6.74735985441998
Cd40	5.45090885947543	7.02827707384229	7.93651722369573	7.44877054318413	6.8055911218417	6.57340761598647	5.05983684829288	8.06140405821421	6.57340761598647	6.43822223818336	5.16110964467818	6.07592051361787	5.45090885947543	7.35431067852217	7.20234912024099	7.19633038017544
Spt1	5.76408387829351	8.01847338114503	7.61804203324068	5.037697306264	7.79580709155275	5.66050903366993	7.68484410150983	7.20051674293973	7.42494428540972	7.37948356545623	8.29972567425614	7.85264767555411	7.77995323411877	6.92923525699439	5.037697306264	4.78149913578087
Hpd	7.02571565865987	5.86396439126267	6.62968064128128	7.81030997858907	6.86980808792332	7.20234912024099	8.2537951457647	7.13423794863361	7.33311851940353	6.70986856741293	5.32978729666056	6.73681980221804	6.26220424192193	7.05949155614141	6.52885852484909	6.62003661657965
Ghr	6.75388003869409	6.83137813136379	6.74485012043748	6.57068172107938	7.07647084245849	7.04678080636419	6.72360643141817	6.51379587414384	6.97258015903758	6.4326999904049	7.26832058652233	6.89289547620849	6.25329712034269	6.65014887542746	6.29569125659126	6.37242363216547
Cmklr1	6.31785494059928	7.20234912024099	5.99556312691963	6.96672512653009	6.34344126081669	5.67400262338048	6.43822223818336	6.46902346488679	7.19818760928438	6.99904356410205	7.95079522091176	7.66479199250608	8.04618178155362	7.27193294029652	5.81270156679554	7.23339140801497
Lad1	6.79932487877835	7.14115738301653	7.20522387618953	7.004069932668	6.70657927386204	6.86134502920502	6.1525730680033	6.25940980727959	8.65437773149897	6.47450062749623	6.39964890945362	6.53428813099965	6.55486713360042	6.15601701475372	6.02435351450961	6.66263946416118
Scn5a	6.67053323492018	6.91761031408958	7.13645222218692	7.01155660208217	6.52020708111499	6.58407719516719	7.68236273911152	7.56234230852319	7.20757151728363	7.08600513485856	6.62968064128128	6.19931036884486	6.68475273207422	6.91761031408958	6.99642372296448	6.8154687740675
Ascl1	7.40804224746189	5.99908158934325	6.2732972245979	8.07621046987888	6.98571363581398	6.88371334690242	7.12506081167259	7.40804224746189	7.67905051806061	6.95293232960264	7.13645222218692	6.53139988039771	6.2245474626152	6.58729305550792	6.4955198817449	6.93811418308937
Sbp	6.64688776992534	7.00192764506092	4.66267718736096	6.33462304176164	6.2245474626152	7.07281226081441	7.10369496506393	6.47714723347088	6.25329712034269	6.65609436296316	5.62593613757248	6.93559603111536	6.6234240177235	4.80008965513092	6.1196951943004	5.88980111957483
Pparg	6.06994645801986	7.73179731678907	4.9166914879956	6.34595951941816	7.04182908779829	5.79550678585021	7.16860101042675	5.91486544642722	6.83137813136379	7.83807968958629	5.87211814320913	7.14115738301653	7.91611790514381	7.56443074691311	8.29398116905783	5.52012032688258
Apobec1	5.30798966016636	6.45316292983525	6.04420544448684	5.37742243908446	5.63330258526364	6.36691820670038	7.11886906914011	5.20007377166076	7.41991801793866	5.13945982200952	7.11339195082439	5.82519402647196	5.47842533384859	7.70309224204069	6.07592051361787	9.23322271950528
Lmnb1	7.07281226081441	7.76444683563123	4.87967345317805	6.54578654638889	7.44340840943064	7.12802530112053	6.11610866469902	7.17402386052785	4.08892870595205	7.17159853390438	7.76706364175333	7.24942526086347	8.11741712986997	8.05548127928219	5.4041377064127	7.72658410458438
Hes2	8.05932748494583	5.919626256821	7.6921970067689	6.27556390148206	7.32868140883913	6.45316292983525	6.40228367722273	5.86396439126267	8.39947970118034	8.06140405821421	6.66263946416118	4.35474776559926	7.76706364175333	6.2990393868776	7.89119374815682	4.59397751412661
Gdf15	6.58729305550792	5.71645167946078	7.44561954303097	6.93811418308937	6.85219880131888	6.25940980727959	5.9678390816614	8.15125039395998	8.44042438159708	5.67738211213923	7.493492592162	4.37612008313802	4.90990182141755	5.79550678585021	7.60564348575481	6.53428813099965
Hoxb7	7.25137714251393	6.70008847222774	7.01475030759362	7.19186319372169	7.16860101042675	6.65609436296316	6.51013988959718	6.87251544088357	7.72037658897966	6.6726955415579	6.88978556127243	6.48232298591773	6.73335844749791	6.73335844749791	6.61376101412642	6.8779342084417
Psgb1	6.93811418308937	6.79388144372926	7.08129075904919	7.08800699470958	6.62606974511057	6.47979495471475	6.96039888260384	7.03852512832334	7.2746343547021	6.42410786968921	6.55787763672584	5.57389175360127	6.44162826412047	6.27556390148206	5.28358270967741	6.07904912438818
Nr5a1	8.55066879146169	6.59043146774027	7.29362039779896	6.6234240177235	7.10369496506393	6.5169563663558	6.74246581775507	8.25733762224836	7.50580690743618	6.2431985917641	6.20701629617831	6.33134698472677	6.58407719516719	5.64887899771972	8.14251782535782	6.0268354148215
Ptger1	7.20234912024099	6.42046845322171	7.11339195082439	6.89480294343123	6.88978556127243	6.60686950325666	6.70986856741293	8.47514368182637	7.06329055544679	6.32706470447749	6.99904356410205	7.57272785643089	6.60382972592816	6.73681980221804	5.56154553423399	6.47245407068677
Akp3	6.60686950325666	6.99135637398102	7.25995022943307	7.28544897784855	6.32042066801743	6.92923525699439	6.84937926138406	7.00192764506092	6.00549739152738	7.79580709155275	6.39706373606547	6.18408613185361	7.09583795996098	6.07290937994644	6.88683795263008	5.80146715761138
Slc22a25	7.70714338640534	7.52251528665171	8.10334244872051	5.64476185013243	7.81030997858907	5.11089150346739	5.50837696563402	8.15526618409579	5.86396439126267	6.78833777327316	5.25183767975596	5.50191840215749	6.12938243892345	5.45446244768327	5.07030425596092	6.62968064128128
Ren	6.99135637398102	6.61669246904355	6.9889574932935	7.64906317868922	6.67604668393168	6.062333992151	6.91294813004712	6.46287696833974	6.60141482131565	6.1442530116359	6.63229301917949	6.88683795263008	6.53774523822313	7.5349688340365	7.09583795996098	5.92685764097557
Pklr	7.72037658897966	7.70309224204069	6.38444428341489	6.20244321587367	8.29775379344469	6.07592051361787	5.9909447311635	7.47521359943518	5.40125540682344	4.60112545317539	7.10578842223312	7.25756847494005	7.63387065247228	6.29277039865637	7.84632177118323	6.98287109032032
Enpep	7.96809998429939	6.14672191009126	5.28900692727018	6.03792871050632	5.90769925101327	5.86396439126267	7.08129075904919	8.17975086618357	8.87651704011307	6.21748344083411	8.19917426426579	5.15179907849625	5.93051840967461	5.90468429233109	5.83346339843757	6.68173312038173
Npy5r	5.0758796850362	7.20757151728363	3.76426925510876	5.59124194356667	4.9166914879956	6.35225055717146	7.38834361762587	7.07857215197493	7.58221330991912	6.35694865229896	8.47809111266925	6.60942074174175	7.27694075486843	6.76167801613795	8.04364110778732	6.30622381464291
Cryga	6.1525730680033	5.15179907849625	7.32422779845487	7.3516252909076	7.23116513642388	7.90044389042283	8.04220623388719	6.73335844749791	6.43822223818336	8.69966533538084	8.91949648021481	8.34062986424525	6.11610866469902	7.58221330991912	8.22431468098355	8.51776907664782
Bpifa2f	6.04037705311929	6.86436096524794	6.2245474626152	6.88032512331675	6.14672191009126	4.99576646950271	6.26220424192193	6.35694865229896	7.77995323411877	5.56441486513469	6.46603085962396	6.04420544448684	8.26880421935207	5.88980111957483	7.54512358762126	5.34050022449409
Zfp455	7.31237767531134	6.82355520091122	7.52681933377328	6.77968875523671	6.92923525699439	5.76168497131973	7.85914808920801	6.71237188054839	7.37345979730986	9.03057357636248	7.43341713629424	5.14689005074411	7.75531890432122	7.86718386403552	5.80876035480171	6.18669023193346
Tchh	6.77968875523671	8.14066903933714	6.44448671841586	7.52681933377328	7.78615627516134	7.03168417954087	6.60686950325666	7.72939658778715	4.36602948899661	6.48807767204923	5.7271767127629	5.16110964467818	7.39320625738481	7.08600513485856	7.21330804325894	6.93559603111536
Arhgap30	7.13086475700153	7.81800422384615	8.60214489123913	7.70309224204069	6.89785259707283	7.97891538289943	7.00944971134342	5.71249599106297	8.21225741672334	4.97588487744814	6.07904912438818	4.02409099281044	5.20870939644098	6.61376101412642	7.48822416640908	4.85735637816844
Fgr	6.96039888260384	6.49939914470819	6.92641347815832	5.61402942886696	6.17330285190042	6.37827673512643	6.60942074174175	6.95829288158705	7.29990835485373	6.71237188054839	6.67604668393168	6.86716443420307	7.16260007247382	7.51791249432737	7.11339195082439	6.02435351450961
Serpinb2	7.07857215197493	8.0066920043382	6.97599080974685	4.18224641972759	5.42843187160537	6.83793362277742	4.90990182141755	7.81628787409422	6.95293232960264	5.58614418706703	6.17330285190042	4.060292587165	5.1971440689993	7.44340840943064	9.20505506924205	6.14968538385834
Scgb1c1	6.76733214826446	7.61405911783337	4.29625909823346	7.26277677189273	7.22781370344162	6.64688776992534	4.85078760449484	4.34679047376417	8.29775379344469	8.27280193515328	7.25995022943307	7.52251528665171	5.22093447787771	6.8214077216622	6.87539534777394	5.80876035480171
Tcp11	6.55787763672584	5.97783779475886	7.15641313203971	6.86980808792332	7.23667734683778	6.03083716355733	6.50777557270071	6.65997751046732	7.40804224746189	6.6234240177235	6.59043146774027	6.74485012043748	6.6726955415579	6.03083716355733	6.2990393868776	6.43578284638931
Polg2	6.50568418290291	5.60151030434235	5.62229310600862	5.62593613757248	6.55186385048092	7.94140919924434	6.6234240177235	5.64186028183852	7.91611790514381	6.75955550593355	8.35430370415073	7.50580690743618	7.4651685690406	6.86134502920502	8.43067626333707	6.21446489555433
Hoxa1	5.77448814123544	5.66050903366993	6.97805093554387	6.59917538781787	5.91194951794903	6.16143772938209	7.82259831359647	5.47842533384859	8.8400990665232	7.91311848500046	8.09404818784169	7.9025262615049	8.15365066756928	4.60112545317539	7.68731964141248	4.38396447474562
Klhl41	7.56034345902357	7.15641313203971	5.60151030434235	7.88211421702773	7.57501988200213	7.84400058957034	6.34595951941816	6.52300408106416	5.35235849666408	7.21587716463122	6.88032512331675	7.6921970067689	6.19931036884486	4.20640643723667	7.23339140801497	7.16860101042675
Ampd1	6.74735985441998	6.29569125659126	7.18907103515684	8.77967448304554	6.68475273207422	6.89785259707283	6.78833777327316	6.60686950325666	6.32706470447749	7.48281999413873	6.1400729787347	7.56034345902357	7.59867947170247	5.55335231495259	7.00944971134342	5.95989155561618
Casz1	6.67604668393168	6.65997751046732	7.04182908779829	6.67915721949564	6.8284536586972	6.82355520091122	6.76986210754248	6.72360643141817	7.26832058652233	7.17402386052785	6.52885852484909	7.004069932668	7.24742952755268	6.65609436296316	7.55368433466953	6.43822223818336
Lama2	6.43578284638931	7.27965516006593	7.7342144552322	6.2990393868776	7.86169426291062	6.64127301495832	7.19186319372169	6.03413069796701	5.90066566902851	8.22431468098355	7.29990835485373	5.74398148777196	7.37103862052543	6.41405026295258	5.16617556565098	7.6319440481572
Bpifa2	7.00680681646635	6.77968875523671	7.40804224746189	6.84937926138406	6.68173312038173	6.95543270448425	7.06701549971082	6.88371334690242	7.93227698565813	6.59576235487839	6.52596592146009	6.25329712034269	5.94128352235895	6.30622381464291	7.17877663446463	6.1400729787347
Adh7	6.45578651330507	7.73757373634228	6.6906678248647	6.39706373606547	6.75955550593355	5.81270156679554	6.32042066801743	6.19282976344485	7.25473859826393	5.95724721677229	5.55335231495259	6.47714723347088	6.31267848905327	5.66050903366993	6.47714723347088	6.39039972355662
Tff1	6.78833777327316	6.66507287795564	6.83484655342055	6.72699968950089	6.95293232960264	6.89289547620849	6.8779342084417	6.68746479772823	6.8779342084417	7.0520249576394	6.5612803662687	6.52596592146009	6.91761031408958	6.39706373606547	6.5169563663558	6.54238453771146
Prkd3	7.27694075486843	6.63229301917949	7.61234807131018	7.26832058652233	7.32422779845487	7.41991801793866	7.25995022943307	6.66507287795564	4.45893361978245	7.03852512832334	7.37345979730986	7.08129075904919	6.51379587414384	6.430153527782	8.37860336944961	7.81628787409422
Treh	6.92049404083105	6.60686950325666	6.64688776992534	6.62606974511057	6.71237188054839	6.58167862319827	6.55787763672584	5.81916905971815	6.63229301917949	5.36677596384889	8.91335497266081	6.75641849791162	6.28656763752122	6.23722943068735	6.99424838998279	5.9436827764019
Slco1a1	7.2746343547021	7.58429606865673	6.67053323492018	5.33703063635232	7.80857431567239	7.67905051806061	5.16110964467818	5.68158155979666	5.76168497131973	5.05983684829288	6.46902346488679	7.15390102131524	5.79550678585021	7.61405911783337	5.25609256368845	6.31514887141247
Svs4	7.77795466222912	5.28900692727018	6.6685239131195	6.17330285190042	7.43047526887273	7.43341713629424	7.50298295705116	7.89804266368673	6.73681980221804	6.45920376438701	5.57778682392932	4.98169570128423	8.44658526509864	7.58429606865673	7.5349688340365	5.8054691878789
Cdkn1b	5.47842533384859	4.76780990433741	6.6444634047399	4.28354203455338	8.34451177930459	7.44193914060207	8.13590167853095	4.529831219477	8.60590498976119	5.90468429233109	7.7813081368797	8.60731151003571	6.18912067961326	7.34979033893822	8.30981629762193	7.29362039779896
Spta1	4.56519654562402	7.18378915056602	6.8055911218417	7.72939658778715	7.00192764506092	6.5612803662687	7.75531890432122	8.61084657917022	5.40930563063875	6.91520265431369	6.76733214826446	4.48774866251133	7.50014026378798	6.60686950325666	7.37103862052543	4.65018926801112
Adam18	7.29670938557994	7.19818760928438	6.42410786968921	7.93847745936378	6.38444428341489	6.94728363328878	6.16143772938209	7.10966922304573	7.33534419195401	6.04037705311929	5.52012032688258	6.12938243892345	6.64127301495832	6.68475273207422	6.11610866469902	6.03792871050632
Csf1r	5.95724721677229	6.5612803662687	6.28375246779092	5.79550678585021	6.11226460075326	7.03852512832334	6.35694865229896	7.58711082667865	6.30383022856607	5.22093447787771	6.11610866469902	7.07281226081441	6.23722943068735	7.48822416640908	5.72018768373767	7.13645222218692
Dio1	7.20757151728363	7.33806186871184	6.62606974511057	5.95373091743545	7.55822444359383	5.87942903032744	5.98346086376573	7.33311851940353	5.48651674695893	8.18168933316558	4.36602948899661	6.99904356410205	6.72945775247992	5.61402942886696	8.12874212184756	6.70317889314477
Thoc2	6.67915721949564	4.04595360356311	5.44337672417212	7.25756847494005	4.90990182141755	7.51049015865649	7.84632177118323	4.77497680557598	4.24811585963134	7.14354003770962	7.9768994705249	7.81628787409422	7.12802530112053	8.02524739103319	6.85219880131888	7.44877054318413
Myl3	6.42046845322171	6.04420544448684	6.35225055717146	7.19426029853537	7.16514027100923	8.40814068130256	5.62593613757248	7.30240130417348	6.61669246904355	8.0740923032715	6.16689703674115	7.11616909343055	4.98169570128423	6.31267848905327	8.04810750396369	5.82519402647196
Myf6	7.8734489413709	7.17598914945931	6.36430321460939	8.41310922212338	6.83137813136379	4.49724337535242	5.84300575965963	7.12127325272839	6.79690237785883	8.03380408824422	7.66203914507444	4.57419933827401	5.71249599106297	7.52681933377328	5.99908158934325	7.06701549971082
Sf3b1	7.91311848500046	7.76045355704433	6.60686950325666	6.04420544448684	6.76167801613795	6.86716443420307	5.36677596384889	8.35662721129124	5.44337672417212	6.54578654638889	5.62919999241028	5.71645167946078	6.92049404083105	5.98346086376573	6.65014887542746	6.21282909067361
Il2ra	6.78461223471235	5.51677277217868	7.27694075486843	6.84369705962037	8.19222110206215	7.15955884660616	6.45025393121959	7.23116513642388	7.17877663446463	6.75641849791162	5.03189226296419	7.00944971134342	7.33062395763309	5.95724721677229	5.77742916498872	6.80263348099157
Myo9b	6.53774523822313	6.1691109724234	6.21282909067361	7.55593894470712	6.23104164236537	6.28656763752122	6.33134698472677	6.92049404083105	8.61430567012341	6.11610866469902	5.74041895394803	6.09038954032097	5.79811339421893	5.6991286886454	6.6726955415579	6.36691820670038
G6pc1	6.2431985917641	7.04991748216475	6.92049404083105	6.90808733990259	7.59200772219656	6.72699968950089	7.2746343547021	6.95543270448425	8.11419392531426	6.05877135322194	6.6906678248647	6.82355520091122	6.85484278743438	5.75150108389803	6.91070295043461	6.37560132669575
Dnajb14	6.61669246904355	7.06701549971082	5.52777274633106	5.39240811897873	7.91611790514381	6.2732972245979	7.72037658897966	7.11886906914011	7.64906317868922	6.78461223471235	8.27459485717025	6.98031855892538	8.088924595806	6.79388144372926	7.4651685690406	6.45578651330507
Alox5	5.73418875080881	6.50777557270071	6.60382972592816	6.12730795166689	6.65609436296316	7.47740914042284	8.02733558498578	6.31514887141247	7.89378741340899	6.47714723347088	5.90066566902851	6.0836736113056	5.83705929640905	6.33995705391885	8.35862008351011	5.74041895394803
C3	5.21267612934879	5.80146715761138	6.38145078262114	6.55186385048092	6.15902117000686	6.49939914470819	6.03413069796701	5.81270156679554	6.637405945263	5.59817261185332	7.57953726413581	6.23989620401146	6.52300408106416	8.87651704011307	7.04182908779829	9.27611311170333
Spink1	7.10966922304573	7.44340840943064	6.54238453771146	6.16143772938209	5.95075726906598	7.43624508148272	6.28375246779092	4.53591861050702	6.30622381464291	6.63229301917949	5.9909447311635	8.14719154618454	7.70501443452722	5.88325586568577	8.31968420469861	6.13614772083481
Cfd	6.38854094322185	6.0124098227484	6.86716443420307	6.65344900706149	5.59817261185332	6.21748344083411	6.35225055717146	6.96672512653009	7.44877054318413	6.72360643141817	6.78213948060028	6.54025292109001	6.51013988959718	6.28942908969316	5.90468429233109	6.52020708111499
Scgb2a1	8.17184963300624	7.82486072726059	6.95293232960264	8.51023914924854	7.79783817603298	5.64887899771972	6.59309530335756	6.81155542235346	6.93559603111536	6.60382972592816	7.82727440765388	7.58952515322345	7.52021372713091	6.90151230731107	8.01169570477739	7.05674674302318
Fxyd2	5.60151030434235	5.83346339843757	5.85228985365989	7.52021372713091	7.39926780777316	6.55486713360042	6.25940980727959	5.09865628976899	8.68086108952075	5.87610416404598	8.25540650863743	6.58729305550792	7.30648281815067	5.99908158934325	6.44716158289467	6.40514855692183
Andpro	7.46816008051095	7.40568661216876	7.78615627516134	8.05720420058075	7.48822416640908	7.85264767555411	7.12802530112053	7.68731964141248	8.44978668369555	7.24188902841159	7.46816008051095	7.88792546732457	2.63396586566245	6.96984778142007	4.76130578181262	7.91611790514381
Olr825	6.6685239131195	6.66263946416118	5.77046550243658	7.84861237704148	6.60141482131565	6.72945775247992	6.70317889314477	6.46603085962396	6.59309530335756	6.45578651330507	5.70934783215085	6.27921906545057	6.69422978877677	6.22757716523087	6.65609436296316	6.35965217069074
