GSM53274	GSM53276	GSM53277	GSM53278	GSM53279	GSM53280	GSM53281	GSM53282	GSM53283	GSM53275	GSM53268	GSM53269	GSM53270	GSM53271	GSM53272	GSM53273
Fgfbp3	10.1914526549765	10.5358774297093	10.4843959343681	10.1996143271565	9.88658246585143	10.0775074236004	10.516264205556	10.7736273029648	10.3898676367429	9.57557548864005	9.88573703163158	10.9251622871568	10.0119536285271	10.7912830777425	10.3783197126898	10.755271861775
Pdia4	10.3113579292274	10.4951070348108	10.586806393768	10.062140372662	9.69020166475628	10.3089010403591	10.0490003276646	10.0066114431277	10.2141266423856	9.90958708817522	10.55839079651	10.3061772177685	9.88658246585143	10.6523434277311	10.0735551170799	9.92554744746025
Map1b	10.0958911588546	10.1787587281009	10.1140393342734	10.1407813852692	10.4458371060449	10.4766567383731	10.3061772177685	10.3436992235841	10.3025542418111	10.6495563884526	10.4295933514031	10.5050177831777	10.6894675127125	10.4250066650278	10.824814235946	10.7612829710576
Ier3	9.88903266125996	10.312840585636	9.67522512126932	10.4172026544935	10.5403745460765	10.6512867572699	10.0637860210142	9.94415326273393	10.6050352897364	9.8643774767796	9.55841389432541	9.55441095470826	9.78921467274876	9.94025228401337	9.94569227931192	10.3330117405302
Ccdc117	10.5429878960767	9.81844858928859	9.9732501412263	10.3776259407517	10.5967547832006	9.80760216224098	10.1314866986736	10.3217484816022	10.1763979129927	10.4858926303982	10.0849493149523	10.0022192427949	10.3018613865415	10.132273522973	10.3393182880556	10.3467751035779
Rad23a	10.0110660534132	10.5448483643163	10.297703514514	10.4295933514031	10.071226875428	9.92554744746025	10.1481153718605	9.87513220808562	10.5394918371985	10.2010229967999	10.1172820585488	10.0266791289629	10.0379064678501	10.1806821961014	10.2363611012532	10.4172026544935
Slc2a5	9.39230461583553	9.68119016713651	10.2018893747355	10.3422602539602	10.5050177831777	10.4039911772177	9.8945691168302	10.27151970504	9.27707282802182	10.2042609201973	9.7466108824416	9.76955730265389	10.6278977577554	10.695755860976	10.1196832358088	9.84339905101169
Pcca	9.94415326273393	10.2612356196522	10.4465845213739	10.297703514514	9.97401262962183	9.82414896554156	10.2275116323744	10.1547989153254	10.0169653214024	10.2156555362946	10.2848551395562	10.3298302704115	10.3929263992243	10.2232766439118	9.94105780223879	10.1060372277698
Champ1	9.6544612626882	10.3121456266943	10.4305588590422	10.2242265144667	10.5373644536506	9.92951608947947	10.5837513650408	10.5644180963114	10.1696063434558	10.5326941281651	10.1630966840762	10.4812139732277	10.2126377026836	10.7141618659525	10.2654067448149	10.3289385479832
Scaf8	10.6457634485192	10.2327458336677	9.9125415809632	9.61913122874657	9.50933302792361	9.81636764888172	10.2788856906509	10.2721014457011	9.39665298231072	10.4132798380122	10.1392141959925	10.2102803229318	10.219274033753	10.3230601988032	10.3190188723865	10.0279848757599
Csk	10.7936558818688	10.3719962333507	10.2225282353299	10.4793729845757	10.5326941281651	10.6373456182073	10.2818476266389	10.20491165848	10.5154534449094	10.1359150497589	10.4655293212832	10.4357650908651	10.5539362159251	10.0651017720996	9.99827125448488	10.489292657983
Sbk1	10.1530513935701	10.7528902552872	10.3401203763246	10.3314655224665	10.3695778095741	10.5652217024605	10.2970628494286	9.99307443162569	10.3001470018724	9.94259564221435	9.92779618826775	10.2327458336677	9.89159997876149	10.5126987531933	10.27647664913	10.3882389467833
Igf2r	8.7796136749768	9.2611477356562	9.7251403318891	9.92458864586441	8.04405098786853	10.4594316297445	10.168627108638	10.6903250161405	7.91170165833593	10.5318418371239	10.8984547291511	10.7454246787813	10.771368393373	10.6608103040544	11.0130417420241	9.95917177022797
Hmgcl	10.4868046357472	10.2010229967999	10.1441627026501	10.1118741726095	9.75902507414431	10.2475942055054	10.4125069427443	9.93199999894211	9.76098389975321	9.99626495429271	10.174347471376	10.4033443316912	10.1986502090811	10.2905455847073	10.1905571729384	10.5967547832006
Mmp14	10.252870979817	10.9881612385575	11.0832133706051	10.5913787902618	10.6718927675621	10.8407649161621	10.1032188218512	10.4332177525042	10.5877512590724	10.3224615806774	10.396206116624	10.6822039574854	10.2444056108778	10.2636716217864	9.65820911025444	9.75630971429839
Pelo	10.1258327376411	10.1133725674529	10.1986502090811	9.49581180980238	10.2589360242916	10.3497116746699	10.0589397963123	9.76880512590785	10.3851384907458	10.2504451817604	10.1679406537897	10.6481598632272	10.1980700967284	10.4786703135442	10.0030240477793	10.2177759623084
Rab33b	9.91925350638941	10.3061772177685	10.2320200712333	10.2612356196522	10.0387150570597	10.1329379091228	10.7546089813085	10.8959237232748	10.0603854486341	10.8510292562348	10.6770401027375	10.4779790291995	10.7454246787813	10.7705152696901	10.5984298524114	10.2551775064918
Ttll5	10.7419422057682	10.2891373465369	10.2086962541225	10.4543200417978	10.7358626230263	10.4743090562464	9.78274087492214	10.7236280455559	10.1329379091228	9.7790472548937	10.2133305587963	9.9125415809632	9.96504537677638	10.0362804904578	9.99455084285239	9.56408827378422
Trim54	9.79070780479385	8.90815793392208	8.08035814938704	7.50818283440102	9.91016906952861	9.0658721321694	8.53014748529775	8.92201376501184	8.898549716178	9.34470618578231	9.23976444213531	9.02188881834484	7.89564670887865	8.83061182081035	6.85713307078389	9.13351840947164
Abhd13	10.4793729845757	10.2706911881448	10.3321507899663	10.2207719076842	10.2520338364793	10.384342537069	10.5335991132504	10.2744205432759	10.27647664913	10.2744205432759	10.118074324398	10.0524747848501	10.2042609201973	10.2993409317267	10.1616454323291	10.4240942188154
Rida	9.57028039320064	10.1896077008253	10.2216244608015	9.9117275224505	9.83944273253518	10.3898676367429	10.5531546787116	10.705137722071	10.1914526549765	10.4588132424982	10.4812139732277	10.427158414501	10.3217484816022	10.5058551235027	10.6050352897364	10.1350995736879
Gskip	10.4439491994827	10.2290630335773	10.4250066650278	10.6263277901278	10.5994546370745	10.1314866986736	10.5269167171037	10.7141618659525	10.2706911881448	10.0462547796831	9.91480902672756	10.1954421791686	9.93599558034161	10.0163121890383	10.0317248644562	10.1449422149322
Rassf2	10.3205813411805	10.5484085450814	10.7952278182818	10.0760482602009	10.6042631444674	10.3034341330115	10.6638590167549	10.1067134108265	9.83438338832135	9.86205110148967	9.72931299256433	9.84884723928475	10.0293187747565	10.8321446160988	9.80643968040919	9.78353589436903
Rock2	9.45214669331799	9.98252433585064	10.3497116746699	9.44651690438144	9.61840745610924	9.40299165509297	10.7959727235074	10.5709223363587	9.43666062028167	10.8611849196866	10.2730849695068	10.7027130366668	10.4023418961386	10.5659498117438	10.7226588111752	10.1417390845478
Cebpd	10.5598352197445	10.3858523847599	10.800854876357	10.2666877965446	11.2152779036002	10.757628051444	9.97865538102783	10.5598352197445	10.8188091277665	9.32250399747232	9.5406339740227	9.73256611143579	9.26016012924362	9.57557548864005	9.32009878184546	9.98946298355858
Shc2	10.4779790291995	10.1664078447234	10.0519148330121	10.0394395542604	10.4588132424982	10.0133972102602	10.1473080947231	10.028675335377	10.010401074524	10.2683893598489	10.0945924214369	10.396879061014	10.0013459930431	9.84585622297605	10.1281059119635	10.0022192427949
Trip12	9.70962153549269	10.0974594320297	10.5120224105251	10.0259354988508	9.5006855768038	10.4981268947967	10.5437633717186	10.3053917883147	9.5770718544093	9.78628656374585	10.5556148602241	10.1624089007644	10.2706911881448	10.3106232943039	10.1932874356308	9.98328751327509
Map3k1	10.5994546370745	10.2780891831483	10.4536266700259	10.1205637239504	10.0163121890383	10.6065903706208	10.114750485704	10.1111173606892	9.89300782857665	10.3067610239122	10.5251544505916	10.2788856906509	10.7010129649934	10.4179613704537	10.0362804904578	10.1624089007644
Asns	10.0497113176521	10.3436992235841	10.5284187978399	10.3047494465796	10.4346884156041	10.1839158810098	10.4305588590422	10.174347471376	10.3550363550817	10.3999878006509	10.079794705977	9.90810484347329	10.3338480252463	10.2133305587963	9.85298586832814	10.4332177525042
Washc3	9.89300782857665	9.90039918419233	10.0681075710305	9.81250993459808	9.92628373217453	9.86833093223009	9.92628373217453	9.80564106760241	10.0332494751823	10.0566843381651	9.95492317877519	10.3625512584147	10.1736593068149	10.1118741726095	9.94808730858102	9.78921467274876
Fat1	10.8595357892716	10.2504451817604	10.6903250161405	8.88839754596723	8.68490980953709	10.9386932171466	10.3874530440083	10.7559639180567	7.93157693043872	10.6278977577554	11.0452275729529	10.9214991040319	10.6457634485192	11.1568973247457	11.3183020897799	10.3767616574563
Pdk1	9.33781822088213	9.54809983532452	9.67594081584772	9.86906051713611	9.59153234992182	9.3455096639632	10.0866140482277	9.83502302946968	9.71388168341562	10.1577362288249	9.33953620242005	10.489292657983	9.58815858898203	9.98014511342343	9.93026579239034	9.71996930161559
Phf3	9.83342390651499	10.023324356012	10.3230601988032	9.97929231896915	10.2396857458598	9.73505251911112	10.5683841633536	10.4033443316912	9.46016410906119	10.6966384210822	10.0932342830872	10.1986502090811	10.1772517163758	10.3525663128552	10.0953485431216	10.404651007467
Grin2d	10.6414591770481	10.3422602539602	10.1296940859889	10.3041041022059	10.1096797802984	10.341535327279	10.1881737735556	9.63903530725018	10.7993670165094	10.3167700206955	10.3858523847599	10.3230601988032	10.4835090712852	10.4367306392568	10.0462547796831	10.3649735089166
P3h4	10.2983157231832	10.3992216592724	10.1736593068149	10.1111173606892	9.80564106760241	10.0043660946571	9.99938167654613	9.86906051713611	10.1562572276527	10.3314655224665	10.6886712235809	10.5275337730457	9.84719408010179	9.80926772191138	10.0140859047642	10.0187189501694
Pcbd1	10.5229545838341	10.5318418371239	10.5652217024605	10.3517630496255	10.3685804257177	10.3018613865415	10.1111173606892	10.2163568642612	11.1940360206321	10.5388350099771	10.3369855030504	10.4077813642349	10.1806821961014	10.3018613865415	10.3793237939403	10.3929263992243
Ncs1	10.6855226461506	10.2840852617323	9.82177575463909	10.0575166334069	9.87438433862531	9.66735299337376	10.1160182735957	9.88348950344835	10.1104891458955	10.5013697399964	10.3254851593556	10.6278977577554	10.1751043437267	10.2666877965446	10.351165346461	10.3436992235841
Paqr7	10.5786267702771	10.4695761929544	9.83872010318601	10.2511666032683	10.5726709337304	10.4786703135442	10.3590705818594	9.83084537599484	10.9788123397222	9.65729367547255	9.32250399747232	9.915498036208	9.66735299337376	9.60042929633805	9.91411534661762	10.1336425990178
Kazn	10.2110452888742	10.0073048081382	9.96054573877774	9.84719408010179	9.82488951799979	10.0902232297499	10.2863750389627	10.2207719076842	10.0133972102602	10.3345521730313	10.0628543052015	10.1824229675454	10.3504543871401	10.3992216592724	10.3205813411805	10.7655623956283
Pmpca	10.2327458336677	9.82317065541982	10.3386291091783	10.4418259081409	9.66156730641408	10.0379064678501	10.1052066440889	10.0911084542815	10.0628543052015	10.3041041022059	10.2421933507099	10.1577362288249	10.0703250581653	10.068960197923	10.2265886527709	10.0735551170799
Pik3r3	9.81404936470928	10.1924369038275	9.93764302576546	10.3907580608204	10.2939236211621	9.9732501412263	10.286995592043	10.2559333196889	10.0208485206361	10.4573714704207	10.0582044024342	10.5269167171037	10.0597045868414	10.2575590696547	9.83013707368698	10.0503687732522
Gnb4	10.4735164163784	10.0379064678501	10.1091085431816	7.28592658891143	9.33274613147008	9.04005990889105	9.57864737496291	9.24132517397116	9.70717131935794	10.9990138080648	9.92065961926459	10.1664078447234	10.2110452888742	10.2095075191985	10.1947657897253	9.96126201217104
Sema6b	10.5927718981876	9.91778426975605	8.98410570664857	9.27043348159948	9.36855257423374	9.18227662654839	9.13807433026662	10.4951070348108	11.0630596595641	10.3306654784149	10.2983157231832	10.6761126728925	10.5501584002111	10.0945924214369	10.9110564007654	10.384342537069
Pgr	9.55841389432541	9.7790472548937	9.79387469089397	9.23753599298178	9.7466108824416	9.72931299256433	9.62800387240884	9.78274087492214	9.78628656374585	9.7079494944142	9.53755690872306	9.4639922837328	9.94415326273393	9.38479536404683	9.76049843584132	9.5006855768038
Ephx1	10.4594316297445	10.217093674467	10.5050177831777	10.0657739678232	9.76260539661957	10.1881737735556	10.1205637239504	10.4726936687486	10.0403168960199	10.1845338323244	10.8126336964766	10.6555405220625	10.1873685315126	10.3338480252463	10.1772517163758	10.2095075191985
Rassf5	9.56488594120539	9.37183018340773	9.28140447252793	8.83276313323926	8.44476823222089	9.30219286828575	9.28280382538492	8.80907796622579	8.52317453517258	9.46956817117077	9.26266381479843	9.17720896507319	8.71644483870863	9.08855239881349	9.07763525269096	9.49205796774674
Pacsin2	9.79466701087655	10.8611849196866	10.4323378791301	10.6380860733785	10.4843959343681	10.1524099439476	10.6263277901278	10.1495213289629	10.0924861522463	10.5652217024605	10.5786267702771	10.442501759809	9.85371046290968	10.2327458336677	10.1407813852692	10.4557139697009
Gls2	9.28796276652374	9.78987238704512	9.76580837013508	9.97571679352539	9.70299917342554	9.21715337060027	9.7334820528431	9.64774842017	9.35965844898396	9.59865262355334	9.76708420882366	9.80199023729145	9.70217015086694	9.63770469560781	9.21798020777416	9.69020166475628
Eif2ak3	8.68378053860054	9.82573403165482	10.458045817457	9.95399894179423	9.46239032309057	10.1258327376411	10.1607741665369	10.1888532174545	9.64551764300848	10.1972068067105	10.5437633717186	10.2957081995774	10.1273448559065	10.5958264475493	10.4140372653839	9.93115708618079
Tjp2	10.7537930885207	10.4851596037143	10.3097013732865	10.1314866986736	10.3018613865415	10.024520645978	10.0454797987147	9.8589569805483	10.3451433664542	10.2619828902963	10.0856891256719	10.0308531803928	10.1188064939446	9.90196695608797	10.196115812893	10.5220615600543
RT1-M5	10.5669399880268	10.4633320838086	10.450328971277	10.3504543871401	10.7403488516063	10.5531546787116	10.1118741726095	10.2794802871506	10.6669507809227	10.0324809544829	9.85371046290968	9.67095390289548	9.882687800191	10.0833278466337	9.79299916672071	10.2436610220974
Arnt	10.4766567383731	10.4314742993168	10.3474881938747	10.1954421791686	10.3776259407517	10.5475742750804	9.96126201217104	9.91334859586807	10.0266791289629	10.0727325196628	10.516264205556	10.0597045868414	10.2466110937151	10.2589360242916	10.2429036272978	10.4140372653839
Lgr4	9.79219060887729	10.2483008357008	10.6438322021722	11.0494520798087	10.2675746526334	10.4934710604596	10.1794672970465	10.4431833435424	10.4465845213739	10.3631860861631	11.2090458913423	9.86289262952748	9.9643081104395	10.1654385189099	10.991991881127	10.2495723717678
Casp2	9.71737885199484	7.86105354169779	10.0643407903514	10.4826346465682	9.20714496013147	8.78515772455909	10.0293187747565	10.5236869160222	9.26769978907879	10.4851596037143	10.0519148330121	10.2511666032683	10.4140372653839	10.3953543808231	10.2396857458598	9.828154377711
Myo1e	9.38707269815834	9.66961552333286	9.67268091750311	10.2701316492352	9.88815704733111	9.76580837013508	9.75976181395758	10.0657739678232	9.69084458892622	10.1905571729384	9.88815704733111	9.33210141194235	10.0490003276646	9.34470618578231	10.1509607554455	9.83944273253518
Fgfr2	10.718898099414	11.0083137462586	10.3907580608204	10.4240942188154	10.4007667251406	11.0303071528451	10.7800895933137	10.9658473814924	10.516264205556	10.4185148964588	10.9427570837626	10.8844724231873	11.0528227149062	10.8984547291511	10.6364537501903	10.664470867442
Hspb11	10.0657739678232	10.2983157231832	10.0783134784257	10.2899197987494	9.76708420882366	10.0163121890383	10.7736273029648	10.2857319826534	9.31831709273604	10.8232252820001	10.3580352969275	10.2863750389627	10.1067134108265	10.5309534684799	9.90882371327743	10.1954421791686
Srsf3	10.6590948481466	9.9117275224505	9.58517743323895	10.3767616574563	9.67948347056691	10.132273522973	10.1009289863352	10.4868046357472	9.88736106605915	10.489292657983	10.4680517005577	10.4395183257318	10.497326901574	10.4295933514031	10.7426459547136	10.0887142354882
Ppp4r3b	10.3121456266943	10.219274033753	10.1562572276527	10.4314742993168	9.98699443863056	10.0403168960199	9.95152224189352	10.0735551170799	10.1932874356308	10.5448483643163	10.1052066440889	10.4118892538732	10.367695628473	10.2750715968851	10.3999878006509	10.4981268947967
